cidade,estado,area,num_quartos,num_banheiros,num_andares,aceita_animais,mobilia,valor_aluguel,valor_condominio,valor_iptu,valor_seguro_incendio
1,1,76.0,3,2,4,1,0,1800.0,571.0,65.0,24
0,0,470.0,4,4,19,1,0,6741.0,6900.0,0.0,86
0,0,40.0,2,1,2,1,0,1300.0,0.0,30.0,17
2,2,200.0,3,1,1,1,0,1630.0,0.0,117.0,27
1,1,65.0,2,1,4,1,0,1100.0,677.0,59.0,15
0,0,97.0,2,2,27,0,1,10200.0,1100.0,0.0,130
0,0,113.0,3,2,2,1,0,4800.0,1300.0,250.0,61
0,0,300.0,3,2,1,1,0,3210.0,0.0,1417.0,49
0,0,60.0,1,1,1,1,1,4100.0,0.0,400.0,62
0,0,20.0,1,1,1,1,1,1800.0,602.0,130.0,23
0,0,62.0,2,1,8,0,0,1345.0,735.0,35.0,18
0,0,400.0,3,4,1,1,1,15000.0,0.0,0.0,226
0,0,100.0,3,3,1,1,0,4100.0,900.0,100.0,62
0,0,182.0,3,2,12,1,0,12000.0,2307.0,786.0,153
0,0,50.0,2,1,9,0,0,2200.0,640.0,93.0,28
0,0,50.0,2,2,3,0,0,3700.0,840.0,142.0,47
0,0,84.0,1,2,14,1,0,3353.0,1200.0,0.0,25
0,0,167.0,3,3,1,1,0,3700.0,0.0,311.0,56
2,2,60.0,2,1,1,0,0,1150.0,0.0,50.0,19
4,0,220.0,3,1,1,0,0,2800.0,0.0,334.0,43
0,0,67.0,2,1,3,1,0,1050.0,230.0,31.0,14
1,1,78.0,2,1,8,1,0,1275.0,999.0,125.0,17
1,1,63.0,2,2,2,1,0,1200.0,1014.0,51.0,16
1,1,45.0,1,1,4,0,1,2000.0,603.0,96.0,26
4,0,151.0,3,2,10,1,1,2500.0,1400.0,251.0,32
2,2,90.0,2,2,7,1,0,1250.0,336.0,55.0,17
2,2,54.0,2,1,4,1,0,1280.0,197.0,57.0,18
0,0,40.0,1,1,1,0,0,1094.0,0.0,0.0,17
1,1,160.0,2,3,14,1,0,1800.0,1486.0,323.0,24
1,1,230.0,3,3,3,1,0,9000.0,2100.0,1000.0,116
0,0,22.0,1,1,25,1,0,2200.0,472.0,55.0,28
0,0,105.0,3,2,4,1,0,2530.0,1100.0,428.0,33
0,0,63.0,2,1,12,1,0,5500.0,1200.0,220.0,70
0,0,700.0,5,7,1,1,1,6000.0,0.0,1800.0,91
4,0,80.0,2,1,3,1,0,1000.0,418.0,0.0,13
0,0,50.0,1,1,1,1,0,1600.0,0.0,0.0,25
0,0,234.0,4,3,6,1,0,1920.0,2688.0,423.0,25
0,0,30.0,1,1,11,0,1,2900.0,1600.0,180.0,37
0,0,62.0,2,1,7,1,0,1800.0,450.0,125.0,23
0,0,350.0,3,3,1,1,0,30000.0,0.0,560.0,451
0,0,125.0,3,2,2,0,0,2700.0,1551.0,495.0,35
3,3,102.0,2,1,4,1,0,1250.0,420.0,88.0,19
2,2,65.0,2,2,3,1,0,1700.0,230.0,115.0,23
0,0,130.0,3,2,1,0,0,2500.0,0.0,421.0,38
0,0,151.0,3,2,3,1,1,5000.0,1842.0,474.0,64
2,2,82.0,3,2,1,1,0,1200.0,200.0,69.0,16
0,0,65.0,2,1,3,1,0,2748.0,590.0,0.0,25
0,0,189.0,3,4,8,1,0,6000.0,2300.0,67.0,77
0,0,186.0,3,4,2,1,0,8000.0,1400.0,667.0,102
4,0,650.0,4,7,1,1,0,8000.0,0.0,334.0,121
0,0,65.0,2,2,9,1,0,2800.0,748.0,222.0,36
0,0,363.0,3,5,10,0,0,3072.0,4040.0,1112.0,39
0,0,71.0,3,2,10,1,0,2500.0,680.0,50.0,32
1,1,90.0,2,3,3,0,1,2960.0,1200.0,265.0,39
2,2,266.0,4,3,1,1,0,4500.0,0.0,362.0,74
0,0,200.0,3,3,1,0,0,2800.0,0.0,186.0,43
3,3,185.0,3,4,1,1,0,2900.0,164.0,74.0,52
0,0,138.0,3,3,5,1,1,5800.0,1112.0,475.0,74
1,1,140.0,3,2,1,1,0,3500.0,1000.0,20.0,46
0,0,90.0,1,2,12,1,1,4200.0,1235.0,58.0,54
0,0,35.0,1,1,1,0,0,1249.0,60.0,0.0,8
2,2,25.0,2,1,1,0,0,2200.0,0.0,104.0,30
2,2,180.0,3,3,1,1,0,3200.0,0.0,180.0,53
0,0,200.0,3,3,7,1,0,4000.0,3000.0,770.0,51
0,0,80.0,2,1,13,0,0,2900.0,937.0,84.0,37
3,3,90.0,2,1,1,1,0,1090.0,0.0,50.0,16
3,3,170.0,3,3,1,1,0,8000.0,0.0,209.0,143
4,0,380.0,3,3,1,1,0,6500.0,1300.0,413.0,98
4,0,76.0,2,1,3,1,0,700.0,300.0,100.0,9
0,0,180.0,3,3,16,1,0,11000.0,2200.0,131.0,140
0,0,20.0,1,1,1,1,0,2060.0,0.0,0.0,27
0,0,90.0,2,1,1,1,0,1800.0,0.0,280.0,28
0,0,64.0,2,1,7,1,0,2000.0,600.0,108.0,26
0,0,129.0,3,2,6,1,0,2600.0,1580.0,542.0,33
2,2,150.0,4,2,2,0,0,1800.0,580.0,218.0,24
3,3,72.0,2,1,23,1,0,1100.0,600.0,9.0,17
0,0,220.0,3,4,13,1,0,3375.0,3354.0,1240.0,43
4,0,42.0,2,1,3,1,0,846.0,190.0,0.0,11
0,0,79.0,1,2,25,0,1,5500.0,800.0,199.0,70
0,0,110.0,3,1,1,1,0,2000.0,0.0,0.0,31
0,0,220.0,4,4,11,0,0,5500.0,1850.0,834.0,70
0,0,55.0,2,1,4,1,1,1530.0,100.0,0.0,20
0,0,64.0,2,2,7,1,0,3400.0,875.0,47.0,44
0,0,143.0,3,2,7,1,0,4500.0,1100.0,625.0,58
2,2,360.0,3,4,1,1,0,2700.0,0.0,264.0,45
0,0,500.0,2,2,1,1,0,2140.0,129.0,0.0,33
1,1,105.0,3,2,6,1,0,3200.0,1881.0,184.0,42
1,1,137.0,3,3,1,1,1,2900.0,1180.0,214.0,38
0,0,53.0,2,1,7,1,0,4000.0,450.0,42.0,51
0,0,58.0,1,1,2,1,1,2800.0,1500.0,334.0,36
0,0,129.0,3,2,13,0,0,3100.0,1317.0,167.0,40
0,0,97.0,3,1,2,1,1,6000.0,915.0,50.0,77
0,0,89.0,2,3,9,1,1,4300.0,1158.0,244.0,55
4,0,480.0,3,6,1,1,0,5400.0,700.0,584.0,82
4,0,45.0,1,1,7,0,0,500.0,506.0,24.0,7
3,3,44.0,1,1,3,1,0,1300.0,330.0,40.0,19
0,0,105.0,3,2,14,0,0,3600.0,1130.0,60.0,46
0,0,192.0,3,3,1,1,0,2750.0,0.0,0.0,42
1,1,450.0,4,4,1,1,0,14000.0,0.0,1250.0,214
0,0,38.0,1,1,1,1,1,4500.0,610.0,6.0,58
4,0,63.0,1,1,6,1,1,1280.0,700.0,24.0,17
0,0,151.0,3,3,13,1,0,4000.0,1900.0,292.0,51
0,0,55.0,2,1,1,1,0,1381.0,0.0,305.0,21
0,0,50.0,2,1,1,0,0,2650.0,765.0,25.0,34
4,0,202.0,3,2,1,1,0,1890.0,0.0,267.0,29
1,1,53.0,2,1,5,1,0,1000.0,643.0,0.0,13
3,3,80.0,3,3,4,1,0,2200.0,300.0,0.0,33
0,0,55.0,2,1,1,1,0,1450.0,349.0,0.0,19
0,0,120.0,4,2,6,1,1,2960.0,950.0,459.0,38
0,0,396.0,4,5,1,1,0,5500.0,0.0,534.0,83
0,0,44.0,1,1,3,1,0,2300.0,314.0,0.0,30
3,3,147.0,4,4,2,1,0,1800.0,1100.0,305.0,27
0,0,290.0,5,3,6,1,0,4100.0,3800.0,1435.0,52
0,0,270.0,1,1,1,1,0,1400.0,0.0,0.0,22
0,0,260.0,3,2,10,1,0,8500.0,3000.0,1084.0,108
0,0,71.0,2,1,10,1,0,2900.0,1000.0,97.0,37
2,2,306.0,4,3,10,1,0,7900.0,1801.0,454.0,106
4,0,83.0,2,1,1,1,0,4550.0,0.0,405.0,69
0,0,89.0,3,2,14,1,0,1760.0,800.0,100.0,23
0,0,150.0,4,2,1,1,0,3900.0,0.0,0.0,59
1,1,70.0,2,1,6,0,0,2300.0,655.0,112.0,30
0,0,212.0,4,3,17,1,0,13800.0,2835.0,694.0,175
0,0,87.0,3,2,17,1,0,2350.0,1308.0,321.0,30
4,0,86.0,2,2,2,1,0,1190.0,480.0,67.0,16
0,0,250.0,4,2,1,1,0,5000.0,0.0,458.0,76
1,1,52.0,1,1,3,1,1,3400.0,650.0,17.0,44
1,1,439.0,13,4,1,1,0,15000.0,0.0,667.0,229
2,2,70.0,3,1,3,1,1,1210.0,250.0,50.0,17
0,0,51.0,2,1,12,1,0,2200.0,446.0,114.0,28
4,0,44.0,1,1,2,1,0,850.0,525.0,27.0,11
4,0,170.0,3,2,1,1,0,1800.0,0.0,41.0,28
1,1,60.0,2,2,12,1,0,1050.0,840.0,57.0,14
0,0,136.0,3,2,9,0,0,6818.0,1650.0,332.0,87
0,0,34.0,1,1,1,1,0,1350.0,0.0,138.0,21
2,2,30.0,1,1,1,0,0,700.0,0.0,0.0,10
1,1,107.0,3,2,4,1,0,5000.0,1500.0,317.0,65
4,0,140.0,4,4,6,1,0,3300.0,1700.0,330.0,42
2,2,58.0,2,2,1,1,0,1700.0,304.0,100.0,23
2,2,250.0,3,4,4,1,0,8075.0,2900.0,1333.0,108
0,0,147.0,3,3,5,1,1,12000.0,2000.0,1000.0,153
2,2,180.0,3,2,2,1,0,2300.0,1502.0,231.0,31
0,0,120.0,3,4,1,0,0,4000.0,0.0,4.0,61
0,0,113.0,2,2,4,1,0,3000.0,1000.0,50.0,39
3,3,27.0,1,1,1,1,0,960.0,100.0,75.0,15
0,0,202.0,4,4,7,1,0,3000.0,1600.0,250.0,39
2,2,95.0,3,2,3,1,0,2600.0,350.0,155.0,35
0,0,62.0,3,1,1,1,0,1100.0,750.0,0.0,14
0,0,188.0,3,4,1,1,0,4800.0,2800.0,750.0,61
4,0,38.0,1,1,5,0,0,892.0,440.0,17.0,12
0,0,45.0,1,1,1,0,0,950.0,0.0,17.0,15
0,0,150.0,4,3,13,1,0,3800.0,1200.0,220.0,49
0,0,76.0,3,2,5,1,1,4500.0,754.0,205.0,58
2,2,68.0,3,1,3,1,0,850.0,170.0,0.0,12
0,0,166.0,3,2,2,1,0,7000.0,2124.0,882.0,89
3,3,36.0,2,1,2,1,0,1350.0,370.0,75.0,20
2,2,300.0,4,3,10,1,1,5500.0,900.0,100.0,74
0,0,350.0,4,4,1,1,0,13000.0,0.0,1417.0,196
2,2,200.0,4,3,6,1,0,4500.0,1320.0,397.0,60
3,3,140.0,3,1,8,1,0,2000.0,900.0,150.0,30
0,0,60.0,2,2,7,1,1,2750.0,625.0,125.0,35
0,0,194.0,4,6,6,0,0,8189.0,940.0,0.0,104
2,2,358.0,4,4,8,1,0,4100.0,2241.0,317.0,55
0,0,199.0,2,3,1,0,1,12500.0,2000.0,725.0,159
1,1,130.0,3,2,2,1,0,2750.0,1272.0,265.0,36
0,0,70.0,1,1,8,0,1,3110.0,800.0,200.0,40
0,0,170.0,3,5,10,1,1,3480.0,1648.0,1085.0,45
1,1,60.0,2,1,10,1,0,810.0,594.0,80.0,11
0,0,48.0,1,1,9,0,1,4300.0,925.0,90.0,55
0,0,70.0,2,1,1,1,0,1550.0,0.0,0.0,24
0,0,75.0,1,1,2,1,0,2500.0,460.0,0.0,32
2,2,216.0,5,2,1,1,0,4500.0,0.0,431.0,74
2,2,48.0,2,1,2,1,0,1400.0,170.0,12.0,19
0,0,167.0,3,3,4,1,0,1670.0,2334.0,555.0,22
0,0,92.0,3,1,1,0,1,1700.0,150.0,13.0,22
0,0,48.0,2,1,10,1,0,1610.0,370.0,0.0,21
0,0,300.0,6,6,1,1,0,4700.0,0.0,584.0,71
4,0,245.0,4,3,9,1,0,10500.0,2100.0,167.0,134
0,0,500.0,7,4,1,1,1,14000.0,0.0,785.0,211
0,0,138.0,2,3,9,1,1,2180.0,2082.0,606.0,28
0,0,85.0,3,1,1,1,0,1650.0,0.0,115.0,25
3,3,104.0,3,2,2,1,0,3400.0,1080.0,125.0,50
0,0,200.0,3,4,8,1,0,7080.0,1400.0,0.0,90
3,3,50.0,1,1,4,1,0,1190.0,420.0,0.0,18
2,2,88.0,3,1,2,1,0,1359.0,180.0,0.0,7
1,1,90.0,2,2,9,1,1,2250.0,1105.0,208.0,29
0,0,225.0,2,2,1,1,0,4800.0,0.0,450.0,73
3,3,180.0,3,3,12,1,0,2000.0,1500.0,0.0,30
2,2,784.0,5,6,1,1,1,12000.0,0.0,1641.0,197
0,0,92.0,3,3,3,1,1,4250.0,750.0,21.0,54
0,0,170.0,3,3,7,1,0,3000.0,2450.0,1015.0,39
1,1,400.0,3,4,12,1,0,15000.0,3800.0,1834.0,194
1,1,40.0,1,1,2,1,1,2950.0,450.0,97.0,39
0,0,85.0,2,2,5,1,0,2600.0,700.0,100.0,33
0,0,40.0,1,1,13,0,1,1890.0,1440.0,170.0,24
0,0,280.0,4,6,8,1,0,4800.0,4500.0,1500.0,61
1,1,98.0,3,2,13,1,0,3390.0,1040.0,239.0,44
0,0,70.0,2,1,1,0,0,1300.0,0.0,0.0,20
0,0,660.0,4,6,1,1,0,6000.0,500.0,4283.0,91
2,2,449.0,5,7,1,1,0,15000.0,0.0,308.0,246
0,0,306.0,4,3,12,0,0,5330.0,3441.0,2599.0,68
0,0,150.0,3,2,1,1,0,2500.0,0.0,0.0,38
0,0,80.0,3,2,19,1,0,2500.0,490.0,100.0,32
0,0,22.0,1,1,25,1,0,2100.0,385.0,40.0,27
3,3,82.0,3,2,3,1,0,1780.0,690.0,90.0,26
0,0,119.0,3,3,4,0,1,3370.0,1500.0,209.0,43
0,0,113.0,1,1,9,1,1,6400.0,650.0,0.0,82
3,3,46.0,2,1,1,1,0,807.0,177.0,30.0,12
0,0,138.0,3,1,1,1,0,3500.0,0.0,445.0,53
0,0,75.0,2,3,5,1,0,2400.0,499.0,71.0,31
0,0,98.0,3,2,5,1,1,2400.0,1520.0,0.0,31
1,1,25.0,1,1,3,0,0,1336.0,590.0,63.0,18
2,2,202.0,3,2,1,0,0,3000.0,0.0,172.0,50
4,0,326.0,3,3,1,1,0,4200.0,870.0,523.0,64
0,0,49.0,2,1,17,0,1,1625.0,230.0,25.0,21
0,0,52.0,1,1,11,1,0,2500.0,730.0,38.0,32
2,2,258.0,4,4,1,1,0,3500.0,1000.0,338.0,47
0,0,80.0,3,1,7,1,0,2400.0,978.0,105.0,31
0,0,100.0,3,3,5,1,0,6330.0,820.0,148.0,81
3,3,87.0,2,1,4,1,1,2200.0,450.0,75.0,33
3,3,42.0,2,1,1,1,0,858.0,0.0,15.0,16
1,1,82.0,4,3,10,1,0,4800.0,920.0,167.0,62
0,0,200.0,2,1,1,1,0,2450.0,0.0,200.0,37
0,0,60.0,2,1,1,1,0,3040.0,150.0,167.0,39
0,0,250.0,3,4,2,0,1,10000.0,3200.0,834.0,127
1,1,60.0,1,1,15,1,1,3900.0,2000.0,167.0,51
0,0,70.0,2,2,2,1,0,2000.0,665.0,0.0,26
0,0,79.0,2,2,3,1,1,3594.0,1300.0,267.0,46
0,0,220.0,3,4,1,1,0,4800.0,0.0,0.0,73
3,3,38.0,1,1,11,0,0,1150.0,240.0,35.0,17
0,0,310.0,5,4,3,1,0,2700.0,4364.0,2506.0,35
0,0,87.0,2,2,12,1,0,3300.0,650.0,209.0,42
0,0,236.0,4,5,4,1,1,10800.0,3000.0,1084.0,137
0,0,113.0,2,3,10,1,0,13500.0,1400.0,375.0,172
0,0,45.0,2,1,2,0,0,1500.0,350.0,50.0,20
0,0,144.0,4,2,1,0,0,3200.0,0.0,209.0,49
1,1,24.0,1,1,10,1,0,1412.0,587.0,25.0,19
3,3,94.0,3,2,7,1,0,3200.0,988.0,242.0,47
3,3,27.0,1,1,2,0,1,1400.0,300.0,13.0,21
0,0,210.0,3,4,5,1,1,9945.0,4100.0,1000.0,127
2,2,180.0,3,2,1,1,0,2000.0,0.0,184.0,33
3,3,25.0,1,1,4,1,0,915.0,200.0,43.0,14
2,2,100.0,3,1,2,1,0,1400.0,300.0,77.0,19
0,0,180.0,3,1,18,1,0,9000.0,1800.0,482.0,115
1,1,46.0,2,1,1,1,0,1400.0,352.0,0.0,19
0,0,352.0,4,4,1,0,1,8600.0,0.0,479.0,130
0,0,360.0,3,5,3,1,1,9000.0,4980.0,2120.0,115
0,0,33.0,1,1,18,1,1,1300.0,350.0,21.0,17
1,1,125.0,4,2,1,0,0,4500.0,1676.0,40.0,58
0,0,360.0,4,5,1,1,1,9600.0,0.0,584.0,145
0,0,416.0,3,5,15,1,0,10000.0,5300.0,0.0,127
0,0,400.0,3,4,1,1,1,9500.0,0.0,1875.0,143
0,0,43.0,2,1,1,1,0,1900.0,280.0,0.0,25
1,1,180.0,4,2,2,1,1,6000.0,1955.0,633.0,78
0,0,100.0,3,1,1,1,0,2630.0,500.0,334.0,34
0,0,31.0,1,1,3,0,1,1990.0,2000.0,125.0,26
1,1,60.0,1,1,12,0,1,2400.0,1862.0,123.0,10
0,0,165.0,3,4,7,1,0,3500.0,2460.0,617.0,45
1,1,250.0,5,2,1,1,0,4675.0,0.0,270.0,72
0,0,190.0,3,3,10,1,0,4000.0,2700.0,667.0,51
0,0,276.0,3,3,14,0,1,12000.0,2308.0,795.0,153
1,1,140.0,3,2,3,1,0,5500.0,1900.0,546.0,71
3,3,70.0,1,1,8,0,1,1050.0,650.0,34.0,16
0,0,300.0,4,7,1,0,1,7000.0,0.0,121.0,106
0,0,70.0,2,1,5,1,0,2197.0,285.0,0.0,28
4,0,85.0,2,2,3,1,0,1100.0,810.0,70.0,14
1,1,75.0,2,1,1,0,0,2000.0,0.0,34.0,18
1,1,120.0,3,1,3,0,1,3300.0,1250.0,238.0,43
1,1,92.0,2,2,2,1,1,3000.0,700.0,195.0,39
1,1,98.0,2,1,11,1,0,2186.0,701.0,146.0,29
0,0,118.0,3,2,4,1,0,8950.0,1520.0,402.0,114
1,1,75.0,3,1,3,1,0,1800.0,545.0,21.0,24
3,3,75.0,2,2,2,1,0,2000.0,396.0,91.0,30
0,0,315.0,4,5,20,0,0,4000.0,2500.0,1000.0,29
0,0,55.0,2,1,2,1,0,1000.0,280.0,0.0,13
0,0,132.0,3,2,11,1,0,2950.0,1477.0,45.0,38
0,0,100.0,2,1,1,1,0,2700.0,0.0,98.0,41
0,0,252.0,3,4,1,1,0,12000.0,0.0,1233.0,181
0,0,65.0,2,1,4,1,0,1450.0,1261.0,166.0,19
0,0,20.0,1,1,3,1,1,1800.0,602.0,130.0,23
4,0,150.0,3,4,9,1,0,3400.0,1200.0,0.0,44
0,0,500.0,5,5,1,1,0,9800.0,0.0,92.0,148
3,3,27.0,1,1,8,0,1,1000.0,360.0,13.0,15
0,0,500.0,3,4,1,0,0,9300.0,0.0,1060.0,140
0,0,40.0,1,1,2,1,0,1020.0,250.0,70.0,13
2,2,45.0,1,1,6,1,0,2900.0,808.0,9.0,39
1,1,86.0,2,2,3,1,1,1500.0,585.0,116.0,20
0,0,200.0,3,3,1,1,0,5000.0,0.0,200.0,76
3,3,49.0,1,1,1,1,0,790.0,250.0,21.0,12
0,0,115.0,2,2,2,1,0,4500.0,1755.0,245.0,58
2,2,50.0,2,1,1,0,0,644.0,0.0,25.0,9
0,0,20.0,1,1,1,1,1,1800.0,602.0,130.0,23
4,0,55.0,2,1,10,1,0,900.0,399.0,25.0,12
1,1,78.0,2,1,6,1,0,1050.0,557.0,84.0,14
0,0,127.0,4,3,11,0,0,5300.0,1154.0,407.0,68
0,0,450.0,3,4,3,1,0,15000.0,4187.0,1450.0,191
0,0,132.0,3,1,7,0,1,8000.0,920.0,400.0,102
0,0,62.0,2,2,7,1,1,3500.0,520.0,59.0,45
2,2,300.0,5,3,1,1,0,3770.0,0.0,167.0,62
1,1,195.0,4,1,1,1,0,2990.0,0.0,156.0,46
4,0,45.0,2,1,2,0,0,1000.0,250.0,0.0,13
1,1,52.0,1,1,1,0,1,1850.0,850.0,56.0,24
0,0,46.0,2,1,8,1,0,1100.0,589.0,72.0,14
2,2,179.0,3,3,10,1,0,2400.0,1050.0,203.0,32
1,1,60.0,1,1,9,1,0,3100.0,649.0,100.0,40
0,0,45.0,1,1,4,1,0,1000.0,0.0,0.0,13
2,2,200.0,4,3,1,1,0,3400.0,0.0,713.0,56
1,1,15.0,1,1,1,1,0,700.0,0.0,0.0,10
2,2,30.0,1,1,1,0,0,650.0,0.0,0.0,9
2,2,100.0,3,3,3,0,0,1670.0,350.0,100.0,23
1,1,120.0,3,3,5,1,1,5500.0,600.0,167.0,71
0,0,105.0,2,3,6,1,0,3200.0,1850.0,385.0,41
0,0,97.0,2,3,11,1,1,2660.0,700.0,167.0,34
1,1,140.0,3,2,7,1,0,4200.0,1400.0,250.0,55
0,0,90.0,3,3,1,1,0,2630.0,870.0,417.0,34
0,0,50.0,1,1,7,1,0,2200.0,388.0,0.0,28
2,2,330.0,5,4,1,1,0,8000.0,0.0,267.0,132
0,0,367.0,3,5,10,1,1,6000.0,3400.0,1500.0,77
0,0,75.0,3,2,10,1,0,3900.0,1000.0,0.0,50
3,3,63.0,2,1,3,1,1,1400.0,200.0,53.0,21
4,0,72.0,2,1,16,1,0,1200.0,730.0,89.0,16
4,0,52.0,2,1,4,1,1,1800.0,320.0,70.0,23
0,0,57.0,2,2,10,0,0,2600.0,570.0,0.0,33
0,0,200.0,3,3,11,0,0,3800.0,3200.0,834.0,49
1,1,64.0,3,2,10,1,0,1300.0,700.0,251.0,17
0,0,211.0,3,2,6,1,0,11000.0,2800.0,483.0,140
4,0,164.0,3,2,1,1,0,2100.0,0.0,293.0,32
0,0,240.0,3,3,1,1,0,4500.0,0.0,250.0,68
4,0,64.0,2,1,10,1,0,820.0,540.0,122.0,11
0,0,89.0,2,3,1,1,1,5700.0,360.0,204.0,73
4,0,120.0,3,3,4,0,0,1850.0,400.0,0.0,24
0,0,69.0,2,2,11,0,1,4100.0,1000.0,234.0,52
0,0,140.0,3,4,2,1,0,2500.0,1400.0,517.0,32
0,0,103.0,2,1,1,1,0,1300.0,0.0,80.0,20
0,0,82.0,2,2,15,0,0,2800.0,680.0,135.0,36
0,0,30.0,1,1,4,1,0,1585.0,415.0,30.0,21
4,0,60.0,2,1,16,0,0,1400.0,300.0,60.0,18
0,0,162.0,3,2,7,1,1,8000.0,1250.0,42.0,102
0,0,59.0,2,1,8,1,0,3000.0,0.0,0.0,39
0,0,230.0,3,3,6,0,0,10500.0,2100.0,792.0,134
0,0,110.0,3,2,14,0,0,4500.0,950.0,0.0,58
4,0,210.0,3,3,7,1,0,2300.0,1900.0,459.0,30
0,0,218.0,3,2,6,0,0,7800.0,2000.0,550.0,99
4,0,50.0,1,1,2,0,0,1600.0,718.0,13.0,21
2,2,115.0,3,3,6,1,0,1920.0,700.0,209.0,26
0,0,100.0,2,2,1,1,0,2000.0,900.0,63.0,26
0,0,230.0,3,4,6,1,0,5000.0,2100.0,0.0,64
1,1,25.0,1,1,1,1,0,700.0,50.0,0.0,10
0,0,280.0,3,4,1,0,1,15000.0,2000.0,684.0,226
0,0,390.0,3,4,10,0,0,9000.0,2710.0,2682.0,115
0,0,60.0,2,2,20,1,0,2872.0,450.0,238.0,37
0,0,150.0,3,2,16,1,0,5000.0,1700.0,484.0,64
1,1,60.0,2,1,8,0,0,1000.0,560.0,500.0,13
0,0,22.0,1,1,1,0,0,1080.0,250.0,14.0,14
1,1,30.0,1,1,2,1,0,850.0,570.0,70.0,11
0,0,49.0,2,2,8,1,0,1550.0,500.0,100.0,20
0,0,230.0,3,4,7,1,0,4700.0,3500.0,834.0,60
1,1,200.0,3,4,11,1,1,8000.0,2100.0,600.0,104
2,2,167.0,4,4,5,1,0,4600.0,2000.0,642.0,62
2,2,420.0,4,6,14,0,0,15000.0,2000.0,167.0,200
3,3,98.0,2,1,3,1,1,1800.0,477.0,92.0,27
2,2,80.0,3,1,12,1,0,1300.0,554.0,69.0,18
4,0,30.0,1,1,15,1,0,500.0,280.0,10.0,7
0,0,296.0,4,5,4,1,1,12900.0,4300.0,2105.0,164
1,1,70.0,2,1,3,0,0,1100.0,800.0,42.0,15
1,1,160.0,2,2,1,1,1,7500.0,2400.0,250.0,97
0,0,73.0,2,2,11,1,0,1250.0,700.0,150.0,16
1,1,15.0,1,1,1,1,0,700.0,50.0,0.0,10
0,0,174.0,3,1,1,1,0,3300.0,0.0,236.0,50
3,3,54.0,1,1,6,1,0,1200.0,450.0,42.0,18
0,0,50.0,1,1,10,0,1,8800.0,1300.0,250.0,112
0,0,240.0,3,3,8,1,0,10500.0,2999.0,417.0,134
2,2,260.0,4,4,1,1,0,15000.0,0.0,203.0,246
0,0,210.0,3,4,2,0,0,6375.0,1990.0,625.0,81
0,0,119.0,3,4,14,1,0,3680.0,800.0,30.0,47
2,2,150.0,3,1,1,1,0,3500.0,0.0,750.0,58
0,0,750.0,4,7,1,1,1,15000.0,0.0,1667.0,226
0,0,67.0,2,1,13,0,0,1800.0,626.0,40.0,23
1,1,50.0,1,1,1,1,0,1428.0,640.0,81.0,6
1,1,36.0,1,1,5,1,0,2500.0,487.0,55.0,33
0,0,120.0,3,2,5,1,0,1900.0,1500.0,377.0,25
3,3,65.0,3,1,1,1,0,850.0,400.0,31.0,13
2,2,240.0,4,4,3,1,1,8000.0,590.0,150.0,107
0,0,93.0,2,2,3,1,0,3500.0,800.0,200.0,45
3,3,35.0,1,1,1,1,0,1170.0,120.0,92.0,18
0,0,51.0,2,1,9,0,0,2200.0,450.0,109.0,28
0,0,85.0,2,2,14,1,0,3300.0,709.0,94.0,42
4,0,57.0,1,2,12,1,0,2961.0,391.0,111.0,38
4,0,50.0,1,1,8,1,0,550.0,300.0,0.0,3
0,0,75.0,2,1,1,1,0,1500.0,0.0,325.0,23
0,0,161.0,3,3,17,1,0,10000.0,2700.0,667.0,127
4,0,210.0,4,4,7,0,0,3600.0,1964.0,495.0,46
0,0,350.0,3,2,1,1,0,12500.0,0.0,1334.0,188
3,3,112.0,3,3,1,1,0,3000.0,1000.0,234.0,44
4,0,78.0,3,2,3,1,1,1900.0,755.0,37.0,25
0,0,54.0,2,2,6,1,0,2800.0,954.0,199.0,36
4,0,25.0,1,1,3,0,0,1020.0,200.0,0.0,4
0,0,62.0,2,2,3,0,0,2000.0,600.0,0.0,26
0,0,117.0,2,2,11,0,1,7130.0,630.0,150.0,91
0,0,120.0,4,2,1,1,0,3500.0,0.0,10.0,53
4,0,113.0,3,2,11,1,0,1450.0,700.0,79.0,19
0,0,65.0,2,1,3,1,0,2306.0,700.0,0.0,30
4,0,70.0,2,1,1,0,0,1100.0,341.0,60.0,14
3,3,67.0,3,2,7,1,0,2000.0,400.0,50.0,30
0,0,651.0,7,7,1,1,0,8500.0,0.0,1595.0,128
0,0,180.0,3,1,1,1,0,6500.0,0.0,567.0,98
0,0,30.0,1,1,1,1,0,1000.0,0.0,21.0,13
0,0,100.0,3,3,5,1,0,3500.0,1000.0,417.0,45
0,0,45.0,1,1,11,1,0,1450.0,325.0,55.0,19
0,0,400.0,4,4,1,1,0,8500.0,0.0,1250.0,128
0,0,100.0,3,1,1,1,0,2200.0,0.0,139.0,28
3,3,111.0,2,2,15,1,0,1612.0,850.0,100.0,24
2,2,70.0,2,2,5,1,0,2100.0,610.0,240.0,28
3,3,179.0,3,2,1,1,1,3700.0,0.0,67.0,66
1,1,140.0,3,2,1,1,0,5700.0,1800.0,579.0,74
0,0,260.0,3,4,1,1,0,7609.0,0.0,876.0,115
2,2,268.0,4,2,1,0,0,3000.0,975.0,381.0,40
2,2,70.0,3,2,2,1,0,1300.0,230.0,59.0,18
