cidade,estado,area,num_quartos,num_banheiros,num_andares,aceita_animais,mobilia,valor_aluguel,valor_condominio,valor_iptu,valor_seguro_incendio
2,2,95,3,2,10,1,0,2300,657,143,31
0,0,52,1,1,11,1,0,2100,730,38,27
0,0,80,2,1,1,1,0,1280,0,59,20
2,2,300,4,4,1,1,0,6500,0,428,107
0,0,70,2,2,6,1,0,1390,570,212,18
3,3,130,3,3,6,1,0,4900,1000,167,72
4,0,39,1,1,1,0,1,1128,573,32,15
2,2,73,2,1,11,1,1,4500,600,40,60
0,0,68,2,1,15,1,0,2280,520,9,29
4,0,80,2,1,1,1,0,1200,0,0,19
0,0,30,1,1,15,1,0,1560,500,61,20
1,1,450,4,5,1,1,0,3300,0,417,51
0,0,270,3,4,11,1,0,15000,3158,1100,191
0,0,146,3,4,15,1,0,6000,1510,631,77
1,1,100,3,1,2,1,0,2000,0,209,26
4,0,60,2,1,2,1,0,1000,314,0,13
0,0,55,2,1,7,0,0,3500,784,135,45
1,1,140,4,2,1,0,0,6000,1700,380,78
4,0,40,1,1,6,1,0,650,600,35,9
2,2,20,1,1,1,1,1,1100,0,0,15
3,3,30,1,1,1,0,0,500,0,0,9
0,0,68,2,2,12,0,0,2300,2600,0,30
4,0,35,1,1,11,1,0,966,350,25,13
0,0,190,4,4,11,1,1,6900,1780,0,88
0,0,700,4,10,1,1,0,15000,0,8750,226
1,1,45,1,1,1,1,0,1200,0,78,16
0,0,311,3,6,23,0,1,12500,1800,1084,159
3,3,110,2,1,1,1,0,1070,0,1160,20
4,0,330,3,3,10,0,0,5100,2700,650,65
0,0,75,3,1,2,1,1,1900,770,85,25
3,3,50,1,1,2,1,1,1600,300,42,24
0,0,460,4,4,1,1,0,5280,0,667,80
3,3,52,2,1,4,1,0,730,401,21,11
0,0,155,3,4,14,1,0,13100,1400,409,166
2,2,55,2,1,1,1,0,840,200,77,12
1,1,74,2,1,11,1,0,1900,1154,189,25
0,0,26,1,1,3,1,1,1396,402,0,18
0,0,80,2,1,1,1,1,3000,500,0,39
0,0,450,4,5,1,0,0,12000,0,1875,181
4,0,150,2,2,1,1,0,1060,0,167,16
0,0,135,3,2,9,1,0,4200,1836,543,54
2,2,140,4,3,9,1,0,3500,500,230,47
4,0,76,3,1,2,1,0,1300,480,92,17
0,0,450,4,3,1,1,0,11900,0,1084,179
2,2,38,1,1,2,0,0,1300,0,0,18
0,0,56,2,2,4,1,0,2000,500,0,26
1,1,30,1,1,8,0,1,1512,445,0,7
0,0,260,2,2,1,0,0,3800,0,567,58
3,3,77,3,2,2,0,0,1260,284,20,19
1,1,290,4,3,6,1,0,7000,2500,459,91
2,2,22,1,1,1,0,1,1500,0,0,20
1,1,47,2,1,4,1,0,1500,578,0,20
0,0,80,2,2,7,1,0,3700,1363,96,47
0,0,244,4,3,2,1,1,4774,2375,1033,61
4,0,45,1,1,9,1,0,800,670,39,11
2,2,85,3,2,3,0,0,1700,686,160,23
0,0,98,3,2,3,1,0,2000,1400,383,26
0,0,100,2,1,1,0,0,1450,0,0,22
1,1,120,3,2,2,1,0,3700,1300,331,48
0,0,190,3,2,8,1,1,4500,2180,150,58
0,0,500,4,4,1,1,0,10200,3200,1800,154
0,0,105,3,2,1,1,1,7800,1544,488,99
4,0,50,2,1,3,1,0,1000,613,20,13
0,0,126,4,3,4,0,0,4500,1500,417,58
0,0,74,2,3,2,1,0,4500,1180,105,58
1,1,130,3,3,3,1,1,7000,2500,500,91
0,0,140,2,1,6,0,1,5500,2000,300,70
3,3,160,3,2,1,1,0,2000,100,75,36
0,0,250,3,4,4,1,0,14000,3570,1256,178
1,1,90,2,2,4,1,0,900,1090,144,12
0,0,35,1,1,6,1,1,1660,420,0,22
1,1,144,4,2,4,1,0,3590,2000,378,47
1,1,170,3,1,10,1,1,2480,600,100,32
1,1,65,2,1,7,1,0,1400,750,59,19
3,3,80,2,1,1,1,0,990,0,0,18
0,0,20,1,1,4,0,1,3142,150,67,40
0,0,79,2,2,18,0,1,5900,800,280,75
0,0,70,2,1,1,1,0,2448,0,159,32
0,0,30,1,1,9,0,1,2350,423,46,30
0,0,250,3,5,4,1,0,6800,3500,0,87
3,3,50,1,1,2,1,1,930,300,25,14
0,0,116,3,2,5,1,0,2300,1726,568,30
0,0,216,4,3,28,0,0,5000,1868,657,64
0,0,290,3,5,8,1,1,7000,3580,0,89
0,0,300,5,6,1,1,0,9500,0,2084,143
0,0,245,4,3,8,1,0,6000,3450,1667,77
2,2,150,4,2,18,0,1,4900,1300,480,66
0,0,130,3,4,11,0,0,2318,1550,411,30
0,0,112,1,2,1,1,0,2878,0,84,44
0,0,78,2,2,8,1,0,1680,586,63,22
1,1,15,1,1,1,1,0,700,50,0,10
0,0,84,2,1,11,0,1,4000,800,240,51
1,1,23,1,1,8,0,0,2000,569,25,26
2,2,174,3,1,1,0,0,5500,0,120,91
0,0,104,1,3,14,0,0,4200,2000,500,54
3,3,63,1,1,3,1,0,900,340,38,14
0,0,51,2,1,7,1,0,1100,468,75,14
1,1,70,2,2,4,1,0,3460,1500,332,45
2,2,150,4,4,12,1,0,4000,1218,501,54
1,1,90,2,2,8,1,0,2156,800,90,9
1,1,80,2,2,2,1,1,7500,4100,584,97
3,3,60,1,1,4,0,0,800,2400,209,12
2,2,85,3,2,2,0,0,1500,450,85,20
0,0,70,2,1,24,0,1,3200,450,50,41
1,1,50,1,1,2,0,0,800,800,26,11
0,0,38,1,1,6,1,0,2080,420,24,27
3,3,147,3,3,1,1,0,2600,0,81,47
3,3,222,3,2,3,0,1,5083,770,350,75
0,0,185,4,4,8,1,0,7500,2500,1042,96
4,0,284,3,5,1,1,0,5100,550,417,77
0,0,45,2,1,6,0,0,1470,240,30,19
1,1,290,3,3,9,1,0,5300,1600,853,69
0,0,74,3,2,15,1,0,1250,850,100,16
4,0,115,3,2,15,1,0,2690,1018,214,35
3,3,37,1,1,4,1,0,1600,338,67,24
2,2,650,7,6,1,1,0,13000,0,1250,214
0,0,30,1,1,1,0,0,1459,0,0,10
0,0,87,1,1,14,1,1,7900,870,150,101
0,0,553,5,6,15,1,1,3360,6000,2827,43
0,0,250,3,4,16,1,0,10700,3421,1224,136
0,0,600,4,5,1,1,0,6000,0,3000,51
0,0,250,3,3,1,1,0,4500,0,150,68
0,0,30,1,1,16,1,0,1799,399,0,23
2,2,62,3,1,2,0,0,950,260,59,13
1,1,115,2,2,1,1,0,3000,900,75,39
1,1,130,3,1,4,1,0,6800,1050,193,28
0,0,35,1,1,15,1,0,2000,306,0,26
2,2,350,4,3,9,0,0,10000,2050,658,134
0,0,100,3,2,1,0,0,3000,0,914,46
4,0,85,3,2,9,1,0,2600,1225,182,33
0,0,60,1,1,1,1,0,1500,0,100,23
4,0,197,3,3,8,1,0,2500,1600,325,32
0,0,177,4,5,12,1,0,9200,1500,959,117
1,1,96,2,1,8,1,1,5000,700,181,65
0,0,48,1,1,1,0,0,1150,0,34,18
0,0,678,5,6,1,1,0,15000,0,3000,226
1,1,126,2,2,5,1,0,7500,1800,420,97
0,0,130,3,3,6,1,0,4200,1390,257,54
4,0,113,2,1,8,1,0,1250,670,92,16
0,0,380,3,4,1,1,0,12000,0,959,181
0,0,80,1,1,10,1,0,2500,1800,180,32
0,0,20,1,1,1,1,1,1800,602,130,23
0,0,32,1,1,15,1,0,1880,350,0,24
0,0,420,4,6,8,1,0,15000,3500,2250,191
0,0,500,8,5,1,1,0,11000,0,1550,166
0,0,33,1,1,12,1,1,2900,560,84,37
0,0,700,4,6,1,1,0,12500,0,2176,188
0,0,50,1,1,1,1,0,1100,0,0,17
3,3,70,2,2,4,1,0,1410,330,59,21
2,2,332,3,2,1,0,0,7000,0,270,115
1,1,83,2,3,4,1,1,6000,3850,1128,78
4,0,62,2,2,5,1,0,3000,800,14,39
0,0,30,1,1,12,1,1,3300,350,0,42
0,0,240,4,6,2,0,0,4410,2000,0,56
0,0,27,1,1,1,0,0,835,0,0,13
1,1,87,3,2,3,1,0,1440,1200,67,19
3,3,238,3,3,2,1,1,4180,700,167,62
1,1,68,2,1,3,1,0,2300,925,245,30
1,1,30,1,1,19,1,0,800,590,126,11
1,1,24,1,1,5,1,1,1200,500,25,16
0,0,80,3,2,1,0,0,1613,402,80,21
2,2,70,3,1,3,1,0,1100,275,63,15
0,0,250,4,3,1,0,0,10000,0,0,151
2,2,83,3,3,5,1,1,3500,990,216,47
3,3,339,3,5,11,1,1,14000,3000,834,205
4,0,75,2,1,1,1,0,1300,0,0,17
0,0,154,4,3,4,1,0,4350,1630,742,56
1,1,80,2,2,5,1,0,1800,891,125,24
3,3,156,3,1,2,1,0,1600,500,142,24
0,0,190,3,4,2,1,0,5950,3800,1209,76
0,0,200,3,2,1,1,0,2900,0,791,44
2,2,600,3,5,1,1,0,10000,800,202,164
2,2,57,3,2,2,1,0,1100,225,78,15
2,2,110,3,2,3,0,1,2600,550,248,20
0,0,240,3,4,9,1,0,6400,3200,1400,82
0,0,40,1,1,9,0,0,2800,440,100,36
4,0,160,3,2,12,1,0,1650,1026,243,21
0,0,120,3,2,1,1,0,3940,2450,875,50
4,0,51,1,1,1,1,0,820,670,90,11
3,3,55,1,1,3,1,0,2300,250,45,34
0,0,820,4,4,1,1,0,7225,0,3750,109
0,0,168,3,4,9,1,0,5500,1800,65,70
3,3,68,1,2,4,1,1,2500,500,117,37
0,0,260,4,4,22,1,1,5500,2480,1167,70
0,0,93,2,2,8,1,0,2490,1258,12,32
0,0,73,2,2,13,1,0,1250,700,150,16
0,0,182,3,3,1,1,0,4200,0,250,64
1,1,215,3,2,5,1,0,4000,1400,38,52
0,0,280,3,3,1,1,0,9500,0,990,143
1,1,68,2,1,5,1,0,870,660,109,12
0,0,76,1,2,4,1,1,4200,1180,30,54
0,0,156,3,4,4,1,0,9000,1650,667,115
3,3,271,4,3,7,1,0,3900,1500,500,57
4,0,297,4,6,3,1,0,2800,2800,433,36
0,0,73,2,1,8,1,0,1360,525,6,18
0,0,350,3,4,1,1,0,5500,0,1092,83
0,0,100,2,3,1,1,1,7650,1200,250,97
0,0,100,3,2,3,0,0,2000,800,250,26
4,0,180,3,4,1,1,0,4500,1000,127,68
0,0,350,7,4,1,1,0,4600,0,292,70
3,3,40,1,1,7,1,0,1000,180,6,15
1,1,106,3,2,5,1,0,5000,1434,338,65
0,0,63,2,2,19,1,1,11000,1000,133,140
1,1,200,4,3,6,1,1,9200,2100,603,119
1,1,65,2,2,1,1,0,3600,250,103,47
1,1,25,1,1,4,1,1,1984,356,55,23
0,0,95,3,2,5,1,0,1200,1760,296,16
0,0,36,1,1,8,1,1,3400,600,80,44
1,1,273,4,4,5,1,0,10200,2800,632,132
0,0,159,2,2,8,1,1,4200,1236,251,54
1,1,110,2,2,6,1,1,5000,2500,1417,65
3,3,130,4,4,3,1,1,10840,1600,292,159
0,0,20,1,1,1,0,0,990,0,0,13
0,0,330,4,5,1,1,0,4000,0,274,61
1,1,30,1,1,8,0,0,1216,550,25,16
0,0,190,4,3,1,1,0,5000,1733,570,64
0,0,195,2,3,10,1,0,6000,1500,334,77
0,0,43,2,7,11,1,0,2270,257,0,29
4,0,49,2,1,5,1,0,950,273,0,13
0,0,68,3,1,1,1,0,1410,560,115,18
3,3,63,2,2,3,1,1,2150,500,70,32
0,0,298,4,4,6,1,0,9000,3356,1190,115
0,0,52,1,2,4,1,1,3850,795,297,49
0,0,350,3,2,1,1,0,10200,0,992,154
0,0,170,4,2,3,1,1,5200,2437,570,66
1,1,120,3,2,1,1,0,5300,1784,350,69
1,1,30,1,1,19,1,0,1250,800,0,17
2,2,67,2,1,5,0,1,1140,388,71,16
0,0,210,3,4,1,1,1,4200,0,175,64
3,3,40,1,1,1,0,1,1050,250,8,16
3,3,117,3,2,1,1,0,3400,706,217,50
0,0,67,2,1,7,1,0,1420,570,4,18
2,2,70,3,2,1,1,0,1900,554,228,26
3,3,60,2,1,1,1,0,1400,0,0,25
0,0,856,5,7,4,1,0,10000,7500,5000,127
1,1,34,1,1,7,1,0,1700,625,65,22
0,0,717,5,5,16,1,0,2500,4300,5032,32
3,3,96,2,1,2,0,0,1000,200,40,15
0,0,20,1,1,1,1,1,1800,602,130,23
3,3,70,1,2,1,0,0,1500,0,59,27
1,1,65,1,1,10,0,1,2400,672,116,31
0,0,58,2,2,18,1,0,1783,317,0,23
0,0,140,3,3,2,1,0,4200,1640,775,54
0,0,195,3,4,1,1,0,8500,0,59,128
1,1,83,2,1,8,1,1,1800,1108,104,24
3,3,40,1,1,6,1,0,1250,180,6,19
0,0,70,1,1,1,0,0,900,0,0,14
1,1,94,3,3,4,1,0,5000,2076,357,65
0,0,34,1,1,11,0,1,2800,620,0,36
4,0,30,1,1,4,1,0,503,336,10,7
0,0,73,2,2,12,1,0,1250,700,150,16
4,0,270,3,3,1,1,0,7220,2500,560,92
0,0,40,1,1,16,0,0,3000,900,183,39
0,0,25,1,1,1,0,0,836,0,0,13
0,0,112,3,2,8,1,0,3850,810,98,49
0,0,105,3,2,6,1,0,2583,1002,35,33
0,0,130,3,2,1,1,0,3300,0,108,50
2,2,118,4,2,1,1,0,2300,600,111,31
4,0,85,3,2,1,1,0,1300,650,75,17
0,0,380,4,4,1,1,1,7500,0,0,113
2,2,55,2,1,1,1,0,1200,250,83,16
0,0,109,3,2,2,1,0,5300,1450,0,68
2,2,758,5,4,3,1,0,15000,7630,2752,200
2,2,300,4,3,1,1,0,6290,0,519,104
2,2,72,2,3,1,1,1,2400,826,220,32
2,2,148,4,3,12,1,0,5500,1886,399,74
3,3,75,2,1,9,1,0,1000,450,34,15
1,1,68,2,2,7,0,0,1100,655,42,15
0,0,64,2,2,8,0,0,2100,800,59,27
2,2,206,4,3,4,1,0,6500,1530,565,87
0,0,320,3,4,8,1,0,6800,3400,1,87
1,1,116,3,3,2,0,0,2500,557,230,33
4,0,560,7,7,1,1,0,9000,0,911,136
0,0,320,4,3,5,1,0,5200,3000,292,66
1,1,55,1,1,1,1,1,2400,2750,635,31
0,0,85,2,2,8,1,1,4900,850,0,63
0,0,100,2,2,6,0,0,2690,1000,8,35
0,0,400,5,5,1,1,0,6400,0,2500,97
3,3,220,3,2,1,1,0,2600,0,53,47
1,1,80,2,2,6,1,1,2000,810,289,26
4,0,66,1,1,2,1,0,1600,577,41,21
3,3,80,2,2,12,1,0,2000,500,0,30
0,0,260,5,4,12,1,0,11000,3400,1400,140
0,0,450,4,5,1,0,1,9000,0,1150,136
3,3,88,2,2,3,1,0,2100,550,800,31
4,0,157,3,5,1,1,0,7000,2300,442,89
0,0,129,3,5,14,1,0,6000,1200,561,77
0,0,23,1,1,26,1,0,2300,472,59,30
0,0,692,5,6,1,1,0,15000,4500,1667,226
0,0,310,3,4,8,1,0,4500,2400,900,58
3,3,215,3,4,1,1,0,3600,1900,300,53
0,0,250,3,4,1,1,0,4200,0,192,64
0,0,140,3,2,13,0,0,2000,1475,171,26
0,0,100,1,1,1,0,0,950,0,0,15
4,0,47,2,1,2,1,0,1200,253,20,16
4,0,48,2,1,1,1,0,1200,250,40,16
0,0,71,2,3,13,0,0,3700,500,50,47
0,0,70,2,1,1,0,0,1400,0,85,22
0,0,67,2,1,3,0,0,2600,722,198,33
0,0,120,3,2,1,1,0,1850,0,84,28
0,0,465,5,5,1,1,1,8960,0,1500,135
1,1,120,3,2,5,1,1,5000,981,168,65
0,0,92,2,1,9,0,0,1790,935,0,23
3,3,78,3,2,6,1,1,3500,720,169,52
4,0,60,2,1,3,1,0,1100,200,84,14
0,0,100,3,1,10,1,0,1400,700,0,18
0,0,87,2,3,16,0,0,5700,541,216,73
0,0,160,2,2,1,1,0,2975,0,117,45
0,0,100,2,3,7,1,1,4000,1110,375,51
0,0,52,2,1,3,1,0,1300,403,10,17
0,0,109,4,2,13,1,0,6500,1156,319,83
1,1,26,1,1,8,0,0,1280,305,0,17
0,0,270,4,5,4,1,0,5500,4300,1115,70
2,2,208,3,4,1,1,0,6000,0,338,99
2,2,20,1,1,1,0,0,1000,0,0,14
0,0,50,2,1,5,1,1,1100,505,11,14
1,1,138,2,1,3,1,0,1000,810,175,13
4,0,58,2,2,8,0,1,3500,347,0,45
0,0,198,3,4,13,1,1,8000,2699,917,102
0,0,115,4,4,2,1,0,4000,2600,417,51
1,1,128,3,3,3,1,0,13000,2300,726,168
0,0,66,1,1,6,1,0,3000,532,75,39
0,0,234,3,5,17,0,1,14000,2750,1334,178
0,0,380,4,4,1,1,0,6000,0,417,91
0,0,113,2,1,5,1,0,3000,1000,50,39
0,0,160,3,3,1,1,0,2500,0,192,38
1,1,80,2,1,3,0,0,1100,450,0,15
0,0,33,2,1,1,0,0,980,0,0,15
3,3,50,2,1,1,0,0,1500,100,0,22
1,1,65,1,1,4,1,0,2200,350,30,29
0,0,40,1,1,1,1,0,850,0,34,13
0,0,261,3,4,7,1,0,15000,2700,834,191
2,2,50,2,1,4,1,0,1140,158,0,16
3,3,281,4,4,5,1,0,3500,1300,410,52
0,0,119,2,1,1,0,0,1700,0,84,26
2,2,52,2,1,6,1,0,1000,370,111,14
3,3,40,1,1,2,0,0,850,282,43,13
3,3,47,1,1,3,1,0,800,300,21,12
3,3,35,1,1,5,1,0,1000,330,20,15
0,0,40,1,1,1,0,0,700,0,59,11
2,2,55,2,1,3,1,0,750,170,0,10
1,1,72,2,1,10,1,0,1200,870,150,16
3,3,30,1,1,4,1,0,600,360,17,9
1,1,57,1,1,2,1,0,11500,2900,959,149
0,0,70,1,1,1,0,0,1100,0,0,17
0,0,63,2,2,20,1,0,4500,784,136,58
0,0,220,3,4,11,1,1,8000,3300,1000,102
0,0,126,4,3,1,1,0,3300,0,167,50
3,3,147,2,3,2,1,1,7900,400,75,116
0,0,70,3,2,10,0,1,1940,500,77,25
0,0,99,2,1,14,1,0,1800,800,0,23
1,1,90,3,1,2,1,0,1500,250,140,20
1,1,100,2,1,1,0,0,1700,360,2,22
1,1,48,1,1,6,1,1,1300,410,25,17
2,2,247,4,5,15,1,1,12500,2795,1458,167
0,0,443,5,5,3,1,1,7000,4172,1417,89
1,1,200,2,3,1,1,0,5200,2500,250,68
2,2,360,4,3,1,0,0,6500,0,181,107
0,0,20,1,1,1,1,1,1800,602,130,23
1,1,90,3,2,3,1,0,2570,1200,242,34
0,0,297,4,4,1,1,0,3000,0,392,46
3,3,180,3,3,3,1,0,2700,700,175,40
0,0,54,1,2,13,1,1,6000,1150,0,77
3,3,90,2,2,3,0,0,2500,400,80,37
4,0,105,3,3,12,1,0,2300,1150,208,30
3,3,67,2,1,8,0,1,2500,600,96,37
4,0,45,1,1,1,1,0,770,0,34,10
2,2,33,1,1,3,1,0,1600,170,9,22
0,0,45,1,1,2,0,0,620,160,15,8
3,3,127,3,3,5,1,0,1125,1295,209,17
0,0,120,3,3,1,1,1,8950,1100,0,114
0,0,75,2,1,13,1,0,1880,600,16,24
0,0,220,3,2,1,1,1,7800,0,215,118
0,0,50,1,1,17,0,1,5000,750,0,64
3,3,115,3,2,3,1,0,2500,900,250,37
4,0,75,2,2,3,1,0,2400,706,75,31
1,1,65,2,2,1,0,0,1305,0,0,20
1,1,39,1,1,2,0,1,2300,800,98,30
0,0,200,2,3,1,1,0,4000,0,196,61
0,0,72,2,1,14,1,0,2560,600,0,33
1,1,108,2,2,7,0,1,4500,1300,350,58
0,0,32,1,1,1,1,1,4500,700,128,58
0,0,106,3,2,8,0,0,3200,980,260,41
2,2,70,3,1,4,1,0,1100,240,100,15
1,1,120,3,2,2,1,1,4500,2000,325,58
4,0,55,1,1,4,1,0,500,490,37,7
0,0,100,3,1,5,1,0,1617,900,0,7
0,0,162,2,2,12,1,1,5000,1420,0,64
0,0,75,2,1,2,1,0,1700,710,18,22
4,0,44,1,1,7,1,0,670,260,12,9
0,0,130,2,2,11,0,0,7500,2200,780,96
4,0,147,4,3,1,1,0,3500,0,62,53
3,3,70,2,1,1,1,0,1150,360,15,17
3,3,64,2,2,5,1,0,2300,410,50,34
1,1,180,4,3,5,0,0,4000,1683,482,52
3,3,42,2,1,1,1,0,1200,360,100,18
0,0,117,3,3,13,1,0,4620,1500,300,59
1,1,180,3,4,7,1,1,15000,1210,369,194
0,0,65,3,2,10,0,0,3250,587,113,42
0,0,29,1,1,1,0,1,1720,250,99,22
0,0,600,4,6,1,1,1,12000,200,817,181
0,0,145,3,3,10,1,1,11000,1380,375,140
0,0,310,4,4,21,1,0,14000,4700,1751,178
2,2,260,4,4,8,0,0,5250,1665,440,70
0,0,320,3,3,10,1,0,8330,2200,584,106
2,2,70,3,1,3,1,0,980,180,0,14
1,1,35,1,1,3,1,0,800,320,0,11
3,3,320,3,4,1,1,0,4950,0,234,88
3,3,82,2,2,6,1,0,2800,280,92,41
0,0,62,2,2,2,1,1,2580,800,84,33
3,3,60,3,1,3,1,0,1550,265,31,23
3,3,78,3,2,8,1,0,1700,350,61,25
0,0,385,4,5,3,1,0,7000,4200,2410,89
3,3,214,3,3,4,1,0,3500,2500,500,52
0,0,233,4,5,7,1,1,11000,3240,92,140
1,1,60,2,1,8,1,0,1500,700,50,20
2,2,22,1,1,3,0,1,1300,420,75,18
1,1,100,2,3,1,1,0,1700,0,130,22
0,0,90,2,1,2,1,0,3000,1000,50,39
1,1,60,2,2,4,0,0,2500,560,83,33
0,0,22,1,1,25,1,0,2100,385,40,27
3,3,80,2,1,1,1,1,1610,0,0,24
0,0,110,3,4,8,1,0,2200,1364,403,28
1,1,120,2,2,14,1,0,800,858,18,11
2,2,193,3,3,1,1,0,13500,0,236,222
0,0,55,2,1,4,1,0,1460,400,0,19
1,1,165,3,3,5,1,1,7000,2000,420,91
3,3,46,1,1,7,1,0,2400,690,98,36
1,1,55,2,1,1,1,0,2200,450,0,29
0,0,150,2,2,1,1,0,2954,0,1,45
0,0,57,1,1,8,1,1,6000,300,17,77
1,1,160,3,2,3,1,1,6700,2000,367,87
0,0,200,4,4,9,1,1,7000,3700,850,89
4,0,60,1,2,10,1,0,1338,630,72,17
0,0,180,3,2,11,1,1,4500,2900,500,58
0,0,62,1,1,3,1,0,2100,550,0,27
1,1,90,3,2,12,1,1,3400,1000,275,44
1,1,35,1,1,3,0,1,2300,585,92,30
0,0,95,2,1,8,1,0,3200,1226,92,41
0,0,320,5,5,4,1,0,5500,5800,1500,70
1,1,127,3,2,4,1,0,1700,836,124,22
0,0,210,3,2,11,1,1,5000,2600,417,64
0,0,160,4,3,20,1,1,5600,1260,334,71
0,0,273,3,2,1,0,0,3355,0,215,51
0,0,211,4,5,2,1,0,3800,1543,714,49
0,0,145,2,3,16,1,1,10000,2000,584,127
3,3,92,2,2,6,1,0,1900,450,67,28
4,0,70,2,3,7,1,0,2004,1196,0,26
4,0,254,3,4,1,1,0,3000,0,251,46
0,0,350,4,4,4,0,0,6000,3000,1316,77
0,0,55,1,1,13,1,0,1177,400,0,15
0,0,80,3,2,5,1,0,2400,1045,227,31
0,0,280,3,3,21,1,0,4500,2498,1116,58
0,0,100,3,1,3,1,0,1970,0,0,25
1,1,98,3,2,2,1,0,6000,1379,239,78
0,0,85,2,3,14,1,0,3300,709,94,42
0,0,78,2,2,1,0,1,3500,450,155,45
0,0,58,2,1,6,1,0,1800,770,75,23
1,1,50,1,1,3,1,0,2300,2208,420,30
0,0,30,1,1,14,1,0,1600,400,0,21
0,0,75,2,1,4,1,1,6000,2065,600,77
4,0,350,4,6,1,1,0,7330,1200,55,111
0,0,136,3,4,2,1,0,2800,1490,500,36
0,0,290,3,3,1,1,0,8000,0,542,121
0,0,99,2,2,4,1,0,4000,590,122,51
3,3,750,5,3,1,0,1,7980,0,46,142
0,0,110,2,2,1,1,0,3500,0,125,53
3,3,340,2,3,5,1,0,4000,1500,317,59
0,0,178,2,1,9,0,0,3440,2900,0,44
2,2,28,1,1,1,0,1,1250,550,0,17
2,2,38,1,1,2,0,0,1300,0,0,18
3,3,254,3,4,1,1,0,6150,0,200,110
3,3,51,2,1,6,1,0,1050,200,75,16
0,0,134,3,3,18,1,1,3500,900,390,45
0,0,38,1,1,16,1,0,2170,450,59,28
0,0,400,4,5,1,0,0,15000,0,0,191
1,1,136,3,2,7,1,1,8000,2470,558,104
0,0,250,4,5,17,1,1,12000,2000,9,153
4,0,94,2,2,3,1,0,4000,890,165,51
1,1,62,2,2,5,1,1,1750,585,38,23
0,0,80,2,2,1,1,1,2540,0,65,39
4,0,89,3,1,5,0,0,2050,820,150,26
4,0,51,2,1,2,1,0,980,271,21,13
0,0,40,1,1,19,0,1,3899,420,208,50
3,3,47,1,1,3,0,1,2200,400,0,33
0,0,210,3,5,2,1,1,3800,1900,0,49
0,0,230,4,4,1,1,1,13500,2300,1084,172
0,0,70,2,2,5,1,0,2450,495,59,32
3,3,117,3,1,3,1,0,1550,258,100,23
2,2,54,2,2,18,1,0,1100,400,0,15
0,0,105,2,1,1,1,0,1800,0,125,28
1,1,47,2,2,5,1,1,4210,990,158,55
0,0,120,3,1,2,1,0,2100,200,167,27
1,1,284,4,6,5,1,1,11420,3300,567,148
0,0,58,2,1,4,0,1,2493,636,80,9
3,3,95,2,1,3,1,0,2800,300,69,41
1,1,65,2,1,1,1,0,1000,0,47,16
3,3,188,3,4,1,1,1,3800,650,0,68
2,2,21,1,1,20,0,0,850,160,60,12
0,0,65,2,2,13,0,1,3200,700,0,41
1,1,50,2,1,9,1,1,1660,620,42,22
0,0,150,4,3,1,1,0,7500,0,109,113
3,3,90,3,3,1,1,0,2500,320,91,37
2,2,400,3,3,1,1,0,7200,1200,218,119
4,0,64,2,2,9,1,0,1964,460,134,8
0,0,80,2,1,2,0,0,2156,315,0,28
0,0,300,3,5,12,0,0,6000,6593,1974,77
0,0,240,3,3,1,1,1,3840,0,152,58
0,0,50,2,1,7,0,1,1357,465,0,6
0,0,820,4,4,1,1,0,13000,2500,2500,196
3,3,58,1,1,4,1,1,2300,350,139,34
0,0,230,3,2,7,1,0,1965,1773,441,25
3,3,43,1,1,21,1,1,2450,888,107,36
0,0,280,6,6,1,1,0,5000,0,1118,76
0,0,54,2,1,1,1,1,1350,650,0,18
2,2,200,6,2,1,1,0,3400,0,134,56
0,0,360,3,5,17,1,0,3000,7552,4830,39
0,0,650,5,8,1,1,1,15000,0,2667,226
3,3,38,1,1,1,1,0,850,300,34,13
2,2,373,4,5,7,1,0,15000,2601,188,200
3,3,47,1,1,1,0,1,2200,400,0,33
0,0,133,3,2,1,1,0,4300,0,255,65
2,2,150,4,2,1,1,0,3700,1357,211,50
4,0,80,3,2,3,1,0,1200,430,74,16
0,0,129,4,2,2,1,1,5500,1100,520,70
0,0,275,3,5,1,1,1,13000,0,500,196
1,1,44,1,1,4,1,0,1700,632,86,22
2,2,60,1,2,5,1,0,1900,750,163,26
2,2,170,3,4,13,1,0,8000,1978,759,107
0,0,40,1,1,5,1,0,1559,915,169,20
2,2,200,4,4,4,1,0,4100,2500,963,55
0,0,170,4,4,11,1,0,2499,2500,870,32
0,0,200,5,3,1,1,0,9000,1480,259,115
0,0,31,1,1,3,0,1,1900,371,0,25
3,3,135,3,2,8,1,0,2165,1300,209,32
0,0,400,3,3,3,1,0,11000,3000,142,140
3,3,70,2,1,1,1,0,1200,320,65,18
0,0,64,1,1,9,1,0,1750,500,0,23
1,1,73,2,1,4,1,0,1200,625,119,16
0,0,240,3,4,9,1,0,5100,3211,1102,65
0,0,115,2,1,1,1,0,1750,0,134,27
0,0,400,3,4,1,1,0,10000,0,1189,151
0,0,147,4,2,8,1,0,2800,1150,258,36
2,2,58,2,1,1,1,0,750,500,80,10
4,0,92,3,2,8,1,0,2000,700,145,26
0,0,330,3,6,1,1,0,8500,0,856,128
3,3,60,2,1,2,1,0,850,389,320,13
0,0,240,4,5,5,1,0,6000,3000,834,77
3,3,38,1,1,2,1,0,800,335,43,12
