cidade,estado,area,num_quartos,num_banheiros,num_andares,aceita_animais,mobilia,valor_aluguel,valor_condominio,valor_iptu,valor_seguro_incendio,num_pca_0,num_pca_1,valor_pca_0,valor_pca_1,cluster
3,3,37.0,1,1,4,1,0,1500.0,340.0,69.0,22,-1.5399194448946607,-0.24827598318863403,-0.7341856644530661,0.015470181649095466,0
2,2,335.0,4,4,1,1,0,10000.0,0.0,678.0,164,1.753638545011452,-1.0498633110009044,2.014823741282054,-0.2599776811335226,3
1,1,21.0,1,1,2,1,0,2800.0,0.0,0.0,37,-1.5622297029707508,-0.6412174730361945,-0.5801797346384915,-0.020091234189141577,0
0,0,300.0,5,5,1,1,1,6500.0,0.0,525.0,98,2.862646337351534,-1.1205883420145475,0.867813100584493,-0.15184904934096852,5
3,3,373.0,4,4,1,1,1,6800.0,350.0,100.0,121,1.753638545011452,-1.0498633110009044,0.7856637235884538,-0.12967988902096392,5
0,0,53.0,2,1,7,0,0,1200.0,600.0,60.0,16,-0.9056130269522484,0.2567322804408954,-0.8321601784185858,0.03987737600194561,0
0,0,156.0,3,3,20,1,0,4900.0,1600.0,917.0,63,0.8565782043942245,2.753805873564563,0.7461896586055813,-0.04154446201569139,5
3,3,80.0,2,1,2,0,1,1250.0,180.0,0.0,19,-0.9613886721424735,-0.7256214441780058,-0.8498829127190415,0.016310831373008386,0
0,0,74.0,2,2,8,0,0,3300.0,870.0,270.0,42,-0.38629113640239815,0.4668819654928438,-0.2275206663814824,0.00042151786125236234,0
0,0,103.0,3,2,1,1,0,4200.0,0.0,250.0,64,0.13646399115956406,-0.9928172201154293,0.07855498669986681,-0.07987217728808503,5
2,2,98.0,2,1,1,0,0,1500.0,0.0,58.0,25,-0.9725438011805185,-0.922092189101786,-0.7019500575234948,-0.007550521839526703,0
0,0,40.0,1,1,1,1,0,1000.0,1.0,6.0,16,-1.5733848320087958,-0.8376882179599747,-0.8898397279080532,0.009834838481003813,0
0,0,65.0,1,1,3,0,0,1300.0,185.0,63.0,17,-1.5510745739327056,-0.4447467281124143,-0.816223038610512,0.014264853103204033,0
0,0,70.0,1,1,4,0,0,1300.0,430.0,17.0,17,-1.5399194448946607,-0.24827598318863403,-0.8614788116512668,0.03220083712099648,0
3,3,55.0,1,1,14,0,1,3200.0,460.0,30.0,47,-1.4283681545142106,1.7164314660491682,-0.3971335345772976,-0.01052883155434839,0
0,0,129.0,3,4,6,1,1,2500.0,1650.0,434.0,32,1.2085731593733997,0.016894384759808142,-0.20803115907511524,0.04623065013290967,0
3,3,225.0,4,4,1,1,0,4445.0,800.0,352.0,79,1.753638545011452,-1.0498633110009044,0.411326081517666,-0.06391738465694967,5
0,0,215.0,3,1,18,1,0,4000.0,1100.0,240.0,51,-0.18206557670547613,2.333506503460667,-0.12136091041175542,0.0031516575536112094,0
0,0,100.0,3,3,1,0,0,2000.0,120.0,0.0,31,0.6446307526713694,-0.9791382799872611,-0.6697726620856971,-0.004499238821570429,0
4,0,68.0,1,1,10,0,1,1000.0,600.0,48.0,13,-1.4729886706663906,0.9305484863540474,-0.8893988553644047,0.04521085899940508,0
0,0,82.0,3,1,8,0,0,1500.0,709.0,107.0,20,-0.2936168670859262,0.3687990542228644,-0.7239357928000517,0.03647644858464251,0
1,1,90.0,2,3,2,1,0,2150.0,620.0,60.0,28,0.054944850881137194,-0.6982635639216696,-0.6516390852346043,0.02367793715872834,0
0,0,392.0,4,4,1,1,0,10000.0,0.0,1250.0,151,1.753638545011452,-1.0498633110009044,2.397761702597236,-0.288629780492008,3
1,1,134.0,3,4,3,1,1,7000.0,1900.0,466.0,91,1.1751077722592649,-0.5725178500115327,0.7126673215730117,-0.02733015911513915,5
1,1,165.0,2,2,2,1,1,2500.0,0.0,11.0,33,-0.4532219106306682,-0.7119425040498377,-0.6291962876204638,-0.015219705887051167,0
0,0,59.0,2,1,3,0,0,1400.0,270.0,417.0,18,-0.9502335431044285,-0.5291506992542256,-0.4427962545657338,-0.011648394544983379,0
3,3,55.0,1,1,3,1,0,900.0,340.0,50.0,14,-1.5510745739327056,-0.4447467281124143,-0.8736768815569085,0.028614389246192754,0
1,1,71.0,2,1,2,1,0,3140.0,950.0,190.0,41,-0.9613886721424735,-0.7256214441780058,-0.3230385644379617,0.013114549450669108,0
3,3,200.0,3,3,1,1,0,5980.0,1.0,175.0,107,0.6446307526713694,-0.9791382799872611,0.6492213181733307,-0.1357712731666805,5
0,0,47.0,1,1,1,1,0,1200.0,490.0,26.0,16,-1.5733848320087958,-0.8376882179599747,-0.8671049839685538,0.03635822457087615,0
0,0,78.0,1,1,8,0,1,6000.0,1980.0,317.0,77,-1.4952989287424807,0.5376069965064869,0.351925208229896,0.009884865468461648,5
3,3,70.0,2,1,9,1,0,1750.0,0.0,0.0,26,-0.8833027688761584,0.6496737702884559,-0.7455632519726202,-0.004185145564838723,0
2,2,44.0,1,1,11,1,0,3500.0,520.0,225.0,47,-1.4618335416283457,1.1270192312778275,-0.19964658138919575,-0.02324706398274695,0
0,0,56.0,2,1,7,1,0,1500.0,380.0,40.0,20,-0.9056130269522484,0.2567322804408954,-0.7933740034327942,0.02307320560400724,0
2,2,70.0,3,2,10,0,0,1560.0,360.0,80.0,21,0.23686015250196912,0.7754194841985929,-0.7379949111607985,0.017156343618761855,0
0,0,150.0,3,3,12,1,0,4000.0,1650.0,142.0,51,0.7673371720898644,1.1820399141743214,-0.21763136523490637,0.042979328516314814,0
1,1,60.0,1,1,4,0,1,2000.0,1400.0,192.0,26,-1.5399194448946607,-0.24827598318863403,-0.5442282063886582,0.06057356184886736,0
2,2,200.0,3,4,10,1,0,5500.0,2900.0,1021.0,74,1.25319367552558,0.8027773644549291,1.0234114054009606,0.008844898983940343,5
0,0,250.0,4,5,5,0,0,10000.0,3000.0,0.0,127,2.306425822675437,-0.25030139117761524,0.7883647301078123,0.02266671637898393,5
0,0,250.0,4,5,1,1,0,5000.0,0.0,565.0,76,2.261805306523257,-1.0361843708727363,0.5774930036136972,-0.123355068183013,5
3,3,40.0,1,1,10,1,1,1180.0,210.0,20.0,18,-1.4729886706663906,0.9305484863540474,-0.8445402431260155,0.017826728141198667,0
0,0,117.0,4,5,10,0,0,3175.0,1523.0,711.0,41,2.362201467865662,0.7320523334412858,0.20672545884040994,0.0029186924240773514,5
4,0,104.0,3,1,3,0,0,650.0,600.0,69.0,9,-0.34939251227615126,-0.613554670396037,-0.9283036739220115,0.04925283827883295,0
1,1,120.0,3,1,3,0,0,4500.0,800.0,234.0,58,-0.34939251227615126,-0.613554670396037,-0.023724554145908787,-0.02376253699768069,5
2,2,125.0,3,2,7,1,0,2968.0,1300.0,274.0,40,0.2033947653878341,0.1860072494272522,-0.25133742432644945,0.027763857879265254,0
0,0,33.0,2,1,6,1,0,1900.0,300.0,0.0,25,-0.9167681559902935,0.060261535517115175,-0.7590574576199249,0.014550730059521873,0
0,0,63.0,1,1,12,1,0,2600.0,870.0,0.0,33,-1.4506784125903007,1.323489976201608,-0.6358512827490882,0.03583341398393444,0
1,1,43.0,2,1,12,1,0,2000.0,586.0,63.0,26,-0.8498373817620235,1.2390860050597965,-0.6788499034157025,0.024361570241110526,0
0,0,61.0,2,2,2,0,1,3160.0,1023.0,270.0,41,-0.4532219106306682,-0.7119425040498377,-0.24176979521558267,0.010685358377486125,0
1,1,76.0,2,2,8,1,1,3700.0,1200.0,167.0,48,-0.38629113640239815,0.4668819654928438,-0.23976761415790668,0.019308678778514166,0
3,3,52.0,2,1,1,1,0,950.0,350.0,84.0,14,-0.9725438011805185,-0.922092189101786,-0.8392456291952366,0.026370251488060277,0
0,0,39.0,1,1,3,1,1,1700.0,350.0,0.0,22,-1.5510745739327056,-0.4447467281124143,-0.8039052766623573,0.02177039882438725,0
3,3,126.0,3,1,4,1,0,2200.0,1137.0,125.0,33,-0.33823738323810626,-0.4170839254722566,-0.5080834154317705,0.04085203333582173,0
0,0,80.0,2,2,3,0,0,2700.0,931.0,0.0,35,-0.4420667815926232,-0.5154717591260576,-0.6054682848798405,0.036457004275838006,0
1,1,85.0,2,1,4,1,0,1700.0,450.0,100.0,22,-0.9390784140663835,-0.3326799543304453,-0.7022743792304077,0.01923819778696369,0
3,3,74.0,3,2,13,1,1,2300.0,402.0,58.0,34,0.27032553961610417,1.3648317189699335,-0.5645717867968022,0.002603828190271808,0
0,0,113.0,3,2,6,1,0,3000.0,1000.0,50.0,39,0.1922396363497891,-0.010463495496528032,-0.4944158002093153,0.030501896476055373,0
0,0,108.0,2,1,1,1,0,5000.0,0.0,260.0,76,-0.9725438011805185,-0.922092189101786,0.2690851036705543,-0.09805382299180525,5
0,0,270.0,4,4,1,1,0,10800.0,0.0,800.0,163,1.753638545011452,-1.0498633110009044,2.1231520360471183,-0.2686521711532509,3
1,1,142.0,3,2,1,1,1,2868.0,1732.0,247.0,37,0.13646399115956406,-0.9928172201154293,-0.3215251531353766,0.059239073708070904,0
0,0,76.0,3,2,10,1,0,2500.0,365.0,37.0,32,0.23686015250196912,0.7754194841985929,-0.616066174192026,0.005105480251368063,0
0,0,500.0,4,5,1,0,1,12750.0,0.0,2087.0,192,2.261805306523257,-1.0361843708727363,3.860543347616549,-0.41734936401581035,3
0,0,375.0,4,4,22,0,0,4700.0,4916.0,3025.0,60,1.9878962548103971,3.0760223323984808,2.8496681033491176,-0.020964702308756317,1
1,1,690.0,4,5,21,0,0,9500.0,4798.0,1301.0,123,2.484907887284157,2.893230527602868,2.0529956041945354,0.024150360379456188,3
0,0,172.0,4,4,1,1,0,7500.0,1800.0,792.0,96,1.753638545011452,-1.0498633110009044,1.116970636679993,-0.06736678672691421,5
1,1,15.0,1,1,1,1,0,700.0,0.0,0.0,10,-1.5733848320087958,-0.8376882179599747,-0.9861210953677163,0.01895098334323815,0
1,1,130.0,3,2,5,1,0,6500.0,2250.0,415.0,84,0.18108450731174408,-0.20693424042030828,0.5576508556824308,0.007194109459930248,5
0,0,90.0,3,2,2,1,0,1700.0,1320.0,225.0,22,0.14761912019760906,-0.796346475191649,-0.5714097861876636,0.05900945094973862,0
4,0,68.0,3,2,9,1,1,2700.0,550.0,76.0,35,0.22570502346392413,0.5789487392748126,-0.5305757409020726,0.008194299892743277,0
0,0,260.0,4,4,1,1,0,14000.0,0.0,1834.0,211,1.753638545011452,-1.0498633110009044,3.890378905711783,-0.4238359268207892,3
0,0,80.0,2,1,1,0,0,1500.0,0.0,0.0,23,-0.9725438011805185,-0.922092189101786,-0.7906678476092006,0.00015287860542568656,0
0,0,20.0,1,1,6,1,1,1800.0,602.0,130.0,23,-1.5176091868185708,0.14466550665892647,-0.6561237098989079,0.024063742229808165,0
0,0,140.0,2,1,1,1,0,5000.0,0.0,584.0,76,-0.9725438011805185,-0.922092189101786,0.5967052990199913,-0.12493121132607185,5
0,0,45.0,2,1,1,1,0,1300.0,176.0,64.0,17,-0.9725438011805185,-0.922092189101786,-0.8152580849550222,0.013663202173909598,0
4,0,230.0,3,4,5,1,1,10000.0,1800.0,715.0,127,1.1974180303353548,-0.1795763601639721,1.5051911031903789,-0.10580550901181153,3
1,1,80.0,2,1,3,0,1,1360.0,800.0,9.0,18,-0.9502335431044285,-0.5291506992542256,-0.8526331871818694,0.05274263828241887,0
0,0,22.0,1,1,8,1,1,4500.0,587.0,150.0,58,-1.4952989287424807,0.5376069965064869,-0.10975699160164865,-0.02907013118031539,5
4,0,280.0,4,3,1,1,0,2167.0,0.0,169.0,33,1.2454717834996467,-1.0635422511290724,-0.4694308837154914,-0.028326580445119445,0
0,0,126.0,3,4,6,1,0,3200.0,2500.0,579.0,41,1.2085731593733997,0.016894384759808142,0.07826797908844191,0.07017607490172588,5
3,3,64.0,3,2,1,1,1,1620.0,600.0,0.0,24,0.13646399115956406,-0.9928172201154293,-0.7725516632672297,0.03328660568388247,0
1,1,70.0,2,1,3,1,0,3800.0,950.0,125.0,49,-0.9502335431044285,-0.5291506992542256,-0.2684859164987882,0.006938553643937236,0
0,0,65.0,2,1,1,1,0,1200.0,0.0,34.0,19,-0.9725438011805185,-0.922092189101786,-0.8164274114151326,0.003116444155392237,0
3,3,98.0,3,1,1,1,0,1050.0,400.0,84.0,16,-0.37170277035224125,-1.0064961602435973,-0.8089191221767015,0.026359879969151633,0
2,2,136.0,3,3,6,1,0,2700.0,230.0,234.0,36,0.7004063978615944,0.0032154446316400567,-0.35741884198745477,-0.02480110812752599,0
0,0,80.0,2,2,1,1,0,2465.0,0.0,0.0,38,-0.4643770396687132,-0.908413248973618,-0.565144869426298,-0.021537242245896385,0
3,3,55.0,1,1,2,1,0,1000.0,300.0,50.0,15,-1.5622297029707508,-0.6412174730361945,-0.8588474376200333,0.02486306551375717,0
1,1,190.0,3,2,4,1,0,5100.0,1800.0,417.0,66,0.16992937827369908,-0.40340498534408853,0.2867346394004875,0.00712154332557553,5
0,0,130.0,3,2,8,1,0,6500.0,1310.0,338.0,83,0.2145498944258791,0.38247799435103247,0.45992823543263944,-0.03914727338731148,5
0,0,54.0,2,1,1,1,0,1932.0,670.0,73.0,8,-0.9725438011805185,-0.922092189101786,-0.9389343581326515,0.05440132915896408,0
0,0,200.0,3,4,2,0,1,12000.0,3300.0,1167.0,153,1.1639526432212197,-0.7689885949353128,2.3608512925131673,-0.09444799647375472,3
0,0,150.0,3,3,3,0,0,3600.0,2100.0,499.0,46,0.6669410107474594,-0.5861967901397007,0.0704942170013018,0.04652927004244451,5
0,0,205.0,3,4,13,1,0,6000.0,1700.0,650.0,77,1.286659062639715,1.3921895992262698,0.6872080156340322,-0.03387632671596665,5
0,0,250.0,3,4,1,1,0,4500.0,0.0,334.0,68,1.1527975141831748,-0.965459339859093,0.22363301671330968,-0.09262442130546966,5
0,0,66.0,2,2,5,1,1,2980.0,750.0,0.0,38,-0.41975652351653314,-0.12253026927849697,-0.5612932205140762,0.0216874266731181,0
0,0,176.0,3,4,20,0,0,9500.0,2004.0,584.0,121,1.36474496590603,2.7674848136927315,1.283565839462156,-0.07450525852843136,5
3,3,48.0,1,1,4,1,1,1300.0,250.0,34.0,19,-1.5399194448946607,-0.24827598318863403,-0.815143528444392,0.017524667128397065,0
1,1,90.0,2,1,3,1,0,3490.0,940.0,234.0,45,-0.9502335431044285,-0.5291506992542256,-0.21845882744080972,0.0031041726050144783,0
3,3,67.0,2,2,9,1,0,1700.0,300.0,0.0,25,-0.37513600736435315,0.6633527104166239,-0.7590574576199249,0.014550730059521873,0
0,0,50.0,2,2,14,1,0,1550.0,520.0,100.0,20,-0.3193603621741281,1.6457064350355248,-0.7319846224229873,0.026164516332914643,0
1,1,140.0,3,1,3,1,0,4090.0,1200.0,0.0,53,-0.34939251227615126,-0.613554670396037,-0.3334592529838403,0.025932107173204714,0
1,1,18.0,1,1,14,0,0,880.0,540.0,101.0,12,-1.4283681545142106,1.7164314660491682,-0.8511496600404396,0.03880228372252721,0
2,2,120.0,4,3,2,1,0,3250.0,0.0,0.0,44,1.2566269125376917,-0.8670715062052922,-0.4749356781531369,-0.030213290586425214,0
4,0,50.0,1,1,1,0,0,850.0,298.0,15.0,11,-1.5733848320087958,-0.8376882179599747,-0.954388240017852,0.03343525353631128,0
0,0,220.0,3,4,1,1,1,4600.0,0.0,126.0,70,1.1527975141831748,-0.965459339859093,0.04337867111089768,-0.07826181774759826,5
0,0,25.0,1,1,4,0,1,3070.0,1449.0,700.0,39,-1.5399194448946607,-0.24827598318863403,0.1651527911898819,0.0024583784625063342,5
2,2,230.0,4,2,2,1,0,2850.0,300.0,190.0,38,0.7484601510258863,-0.8807504463334602,-0.37148125579846786,-0.020008806108879035,0
0,0,80.0,2,1,1,1,0,2200.0,0.0,0.0,34,-0.9725438011805185,-0.922092189101786,-0.625284330275072,-0.015753210018877164,0
0,0,180.0,3,3,7,1,0,7000.0,3000.0,292.0,89,0.7115615268996395,0.19968618955542028,0.5123024972359266,0.05339219107392006,5
1,1,62.0,2,1,1,1,0,1300.0,50.0,0.0,20,-0.9725438011805185,-0.922092189101786,-0.8355156666516331,0.007372547370291071,0
3,3,440.0,3,2,5,0,0,10500.0,100.0,84.0,154,0.18108450731174408,-0.20693424042030828,1.2643516175411145,-0.19047909943061722,3
0,0,200.0,3,3,3,1,0,4790.0,3162.0,876.0,61,0.6669410107474594,-0.5861967901397007,0.6826835178424838,0.05477128222606883,5
3,3,180.0,3,2,2,1,1,5100.0,0.0,250.0,75,0.14761912019760906,-0.796346475191649,0.24393850403399547,-0.09577826591238789,5
3,3,300.0,8,3,1,1,0,5100.0,0.0,250.0,91,3.648835906812755,-1.4011581356963176,0.48449634742909164,-0.11891439482046477,5
2,2,360.0,6,2,1,1,0,6000.0,1.0,688.0,99,1.9389870836443959,-1.246029133540863,1.0476743724457245,-0.16675907357523084,5
1,1,55.0,2,2,6,1,0,2000.0,740.0,220.0,26,-0.40860139447848814,0.07394047564528326,-0.5193048010431904,0.020213115936679477,0
0,0,400.0,4,6,1,1,0,15000.0,0.0,1875.0,226,2.769972068035062,-1.0225054307445682,4.157359995034583,-0.44892719866502767,3
0,0,19.0,1,1,1,0,0,1200.0,0.0,41.0,16,-1.5733848320087958,-0.8376882179599747,-0.8544537929546574,0.006873784009792869,0
3,3,326.0,4,7,1,1,0,4200.0,0.0,184.0,64,3.278138829546868,-1.0088264906164002,0.011817539499055571,-0.07439715373851222,5
1,1,110.0,3,1,1,1,0,1800.0,1100.0,131.0,24,-0.37170277035224125,-1.0064961602435973,-0.6375201763665626,0.05123595943301273,0
0,0,103.0,2,3,17,1,1,9000.0,7000.0,500.0,115,0.22227178645181228,2.2487976099350337,1.1340751963116071,0.22907292949499136,5
0,0,273.0,3,5,5,1,0,10900.0,2695.0,1057.0,139,1.70558479184716,-0.16589742003580402,2.0360271040852473,-0.0999467440245711,3
0,0,250.0,4,5,1,1,0,8000.0,0.0,338.0,121,2.261805306523257,-1.0361843708727363,1.024525566729312,-0.16959466792253935,5
3,3,67.0,2,2,2,1,1,1240.0,413.0,55.0,19,-0.4532219106306682,-0.7119425040498377,-0.7930717944563018,0.025176775559204858,0
0,0,19.0,1,1,1,0,0,1200.0,0.0,0.0,16,-1.5733848320087958,-0.8376882179599747,-0.8959119040945553,0.010274935002709326,0
1,1,90.0,3,2,13,1,0,2050.0,1300.0,230.0,27,0.27032553961610417,1.3648317189699335,-0.4912823035521726,0.050211978316792936,0
0,0,143.0,3,3,20,1,0,8400.0,1900.0,539.0,107,0.8565782043942245,2.753805873564563,1.027040826265975,-0.056521995888652636,5
0,0,75.0,2,1,14,0,1,2380.0,1200.0,196.0,31,-0.8275271236859334,1.6320274949073568,-0.46603629293453697,0.041485123577624454,0
2,2,100.0,3,2,3,0,0,2300.0,400.0,165.0,31,0.15877424923565409,-0.5998757302678688,-0.5014910951564395,-0.0020495879657370887,0
0,0,63.0,2,2,19,1,0,4400.0,184.0,136.0,56,-0.26358471698390307,2.628060159654426,-0.15605276956898104,-0.04824280186756199,0
1,1,70.0,2,2,2,1,0,2500.0,1100.0,230.0,33,-0.4532219106306682,-0.7119425040498377,-0.402100218655604,0.030009351597860244,0
2,2,80.0,3,2,1,0,1,2500.0,400.0,126.0,34,0.13646399115956406,-0.9928172201154293,-0.4958222637748838,-0.003152370947617562,0
0,0,215.0,3,4,1,1,0,5000.0,0.0,318.0,76,1.1527975141831748,-0.965459339859093,0.32773316333187325,-0.10286520732324804,5
4,0,75.0,3,2,3,0,0,2125.0,550.0,67.0,27,0.15877424923565409,-0.5998757302678688,-0.6599552235815495,0.02050895846717801,0
0,0,400.0,3,5,11,1,0,3500.0,3830.0,1419.0,45,1.7725155660754301,1.0129270495068774,0.9946233889882445,0.0713616709874382,5
3,3,109.0,4,2,1,1,0,1950.0,280.0,63.0,29,0.7373050219878412,-1.0772211912572405,-0.6353167805353085,0.002387881151888201,0
0,0,172.0,4,3,5,1,1,8300.0,1050.0,180.0,106,1.2900922996518267,-0.2776592714339514,0.6446294931185477,-0.07428313602652872,5
0,0,73.0,2,2,16,1,0,2160.0,550.0,105.0,28,-0.2970501040980381,2.0386479248830853,-0.6064957675567677,0.01591066412430552,0
4,0,56.0,2,1,2,1,0,1050.0,420.0,24.0,14,-0.9613886721424735,-0.7256214441780058,-0.8995565485096213,0.03538184805647692,0
0,0,96.0,2,1,3,1,0,1648.0,880.0,80.0,21,-0.9502335431044285,-0.5291506992542256,-0.735324434581658,0.047125447402611896,0
0,0,240.0,3,2,1,1,0,5900.0,0.0,500.0,89,0.13646399115956406,-0.9928172201154293,0.707219977613838,-0.1367611042735189,5
0,0,57.0,2,1,24,1,1,3500.0,540.0,135.0,45,-0.7159758333054834,3.596734944145159,-0.3206192109952116,-0.011736448827434007,0
3,3,45.0,2,1,2,1,0,1040.0,74.0,42.0,16,-0.9613886721424735,-0.7256214441780058,-0.8530625901528817,0.011055663107536045,0
1,1,95.0,3,1,1,1,1,3500.0,1434.0,230.0,46,-0.37170277035224125,-1.0064961602435973,-0.20493170324817886,0.03046063275198223,0
0,0,60.0,2,2,11,1,1,6000.0,1680.0,200.0,77,-0.3528257492882631,1.0562942002641844,0.23207725589993283,0.002300721466007678,5
4,0,160.0,4,2,16,1,0,2800.0,1448.0,207.0,36,0.9046319575585163,1.869839982599463,-0.37846544709979285,0.04763553655814242,0
2,2,365.0,4,4,8,1,1,8800.0,3500.0,459.0,118,1.831724448277767,0.3254319034655574,1.1197473192179208,0.026420934695575812,5
0,0,45.0,2,1,4,1,0,1100.0,284.0,0.0,14,-0.9390784140663835,-0.3326799543304453,-0.9245231434641811,0.02953469241355242,0
1,1,108.0,2,1,1,1,0,2125.0,450.0,47.0,28,-0.9725438011805185,-0.922092189101786,-0.6656573804063829,0.014958759266546379,0
4,0,76.0,3,2,3,0,0,2200.0,450.0,120.0,28,0.15877424923565409,-0.5998757302678688,-0.591841719108516,0.008903051401109767,0
2,2,140.0,4,3,9,1,0,4000.0,1720.0,284.0,54,1.3347128158040067,0.5082237082611695,-0.02858065354053064,0.03089601065668355,5
4,0,50.0,2,2,2,0,0,1400.0,262.0,63.0,18,-0.4532219106306682,-0.7119425040498377,-0.8007927374433305,0.017256577722134712,0
0,0,16.0,1,1,1,0,0,850.0,0.0,9.0,11,-1.5733848320087958,-0.8376882179599747,-0.9619856691735941,0.01675838116608705,0
0,0,270.0,4,4,1,1,0,10800.0,0.0,800.0,163,1.753638545011452,-1.0498633110009044,2.1231520360471183,-0.2686521711532509,3
0,0,125.0,3,1,4,1,0,2700.0,650.0,142.0,35,-0.33823738323810626,-0.4170839254722566,-0.4633247405129651,0.008482565532372376,0
4,0,46.0,2,1,3,1,0,970.0,250.0,42.0,13,-0.9502335431044285,-0.5291506992542256,-0.8972633321780608,0.025537076250795848,0
0,0,55.0,2,2,21,1,0,2000.0,480.0,9.0,26,-0.24127445890781307,3.0210016495019865,-0.7339976356868694,0.022732048422934248,0
0,0,82.0,3,2,8,1,0,1500.0,903.0,59.0,20,0.2145498944258791,0.38247799435103247,-0.7714758248517106,0.051639064920474494,0
1,1,42.0,1,1,9,1,1,1800.0,682.0,56.0,24,-1.4841437997044358,0.7340777414302672,-0.7155048368763809,0.03336702829211778,0
0,0,76.0,2,2,6,0,0,1350.0,500.0,5.0,18,-0.40860139447848814,0.07394047564528326,-0.8582185405165044,0.03578459032387809,0
1,1,338.0,4,2,1,1,0,4300.0,0.0,190.0,66,0.7373050219878412,-1.0772211912572405,0.0479543105780618,-0.07778689926561935,5
0,0,300.0,6,8,1,1,0,10900.0,0.0,1917.0,164,4.987987652715227,-1.1639554927718545,3.2676676364609194,-0.3627588050414125,3
0,0,30.0,1,1,10,0,1,4600.0,1700.0,0.0,59,-1.4729886706663906,0.9305484863540474,-0.24068229576919792,0.04607250477868554,0
0,0,320.0,5,5,1,1,1,8000.0,320.0,267.0,121,2.862646337351534,-1.1205883420145475,0.9543756225188661,-0.14526234445618907,5
3,3,80.0,2,1,1,1,0,1900.0,171.0,50.0,28,-0.9725438011805185,-0.922092189101786,-0.6640566734744199,-0.0013696822781257827,0
0,0,102.0,2,2,1,1,0,3400.0,0.0,248.0,52,-0.4643770396687132,-0.908413248973618,-0.10388574273132843,-0.062354170802494883,0
0,0,47.0,2,1,1,1,0,1000.0,350.0,0.0,13,-0.9725438011805185,-0.922092189101786,-0.9392190635720989,0.03478447133518049,0
1,1,120.0,4,2,5,1,1,12000.0,1890.0,367.0,155,0.7819255381400212,-0.29133821156211953,1.57474116903335,-0.1122384683420076,3
2,2,178.0,3,3,10,1,0,7500.0,1840.0,542.0,100,0.7450269140137744,0.789098424326761,0.9245221581949522,-0.05010677771168893,5
0,0,27.0,1,1,1,0,0,1480.0,0.0,0.0,19,-1.5733848320087958,-0.8376882179599747,-0.8508073084579747,0.005936910832444908,0
1,1,174.0,4,2,1,1,0,2400.0,1682.0,500.0,31,0.7373050219878412,-1.0772211912572405,-0.15616424006624274,0.04404588718063626,0
2,2,252.0,3,4,1,1,0,2500.0,250.0,165.0,34,1.1527975141831748,-0.965459339859093,-0.4571568293023034,-0.015032545919804402,0
3,3,85.0,2,1,1,1,0,870.0,400.0,56.0,13,-0.9725438011805185,-0.922092189101786,-0.8823365742015049,0.03302064140287118,0
3,3,44.0,1,2,3,1,0,1350.0,140.0,100.0,20,-1.0429078124209004,-0.43106778798424616,-0.7339361245385131,0.0042640174139473115,0
0,0,200.0,3,2,5,1,0,2380.0,1618.0,161.0,31,0.18108450731174408,-0.20693424042030828,-0.4992807110927373,0.06847909396780746,0
2,2,55.0,2,2,2,1,0,1000.0,202.0,67.0,14,-0.4532219106306682,-0.7119425040498377,-0.8571956364353361,0.019250816826567745,0
0,0,200.0,4,3,14,0,0,6400.0,2400.0,0.0,82,1.3904884609942318,1.4905774328800705,0.10871447642932666,0.05315734379773855,5
0,0,240.0,3,3,3,1,0,3800.0,4132.0,952.0,49,0.6669410107474594,-0.5861967901397007,0.5840957828478119,0.12172271147014985,5
1,1,90.0,3,2,6,1,0,3170.0,1270.0,225.0,41,0.1922396363497891,-0.010463495496528032,-0.28600412375013495,0.02865365327679636,0
0,0,31.0,1,1,22,1,0,1330.0,330.0,0.0,17,-1.3391271222098506,3.28819742543941,-0.8791823133609842,0.02784778127032089,0
2,2,240.0,4,3,3,1,0,7200.0,2677.0,161.0,96,1.2677820415757368,-0.670600761281512,0.48342405596389837,0.0355218027923936,5
2,2,118.0,4,3,4,1,0,2500.0,920.0,326.0,34,1.2789371706137818,-0.4741300163577317,-0.2909170987084365,0.010225752382981493,0
0,0,65.0,3,2,5,1,0,2090.0,526.0,21.0,27,0.18108450731174408,-0.20693424042030828,-0.7065924546988211,0.022941694566017277,0
1,1,145.0,3,2,3,1,0,5800.0,2400.0,500.0,75,0.15877424923565409,-0.5998757302678688,0.509057141162239,0.02180194906189472,5
0,0,93.0,3,2,18,1,0,3400.0,1000.0,209.0,44,0.32610118480632916,2.3471854435888346,-0.2584648968009388,0.010082026731946815,0
0,0,174.0,3,1,1,1,0,3600.0,0.0,284.0,55,-0.37170277035224125,-1.0064961602435973,-0.02237890316703267,-0.06967857145434446,5
0,0,160.0,4,4,6,1,1,4700.0,1646.0,750.0,60,1.809414190201677,-0.06750958638200313,0.5324553325487159,-0.02070185613992951,5
0,0,80.0,2,2,1,1,0,1850.0,50.0,173.0,28,-0.4643770396687132,-0.908413248973618,-0.5403037394125647,-0.01854671517580947,0
0,0,50.0,2,1,3,1,0,1490.0,520.0,0.0,19,-0.9502335431044285,-0.5291506992542256,-0.8481368318788343,0.035906014616294946,0
0,0,20.0,1,1,1,1,1,1800.0,602.0,130.0,23,-1.5733848320087958,-0.8376882179599747,-0.6561237098989079,0.024063742229808165,0
